listing_id,year_month,avg_adjusted_price,avg_base_price,occupancy_rate,available_days
1040040778184228497,2026-06,75.92,73.0,1.0,0
1040040778184228497,2026-07,76.18,73.0,1.0,0
1040040778184228497,2026-08,95.22,73.0,1.0,0
1040040778184228497,2026-09,94.9,73.0,1.0,0
1040040778184228497,2026-10,95.46,73.0,1.0,0
1040521462266947828,2025-10,,,1.0,0
1040521462266947828,2025-11,,,1.0,0
1040521462266947828,2025-12,,,1.0,0
1040521462266947828,2026-01,,,1.0,0
1040521462266947828,2026-02,,,1.0,0
1040521462266947828,2026-03,,,1.0,0
1040521462266947828,2026-04,,,1.0,0
1040521462266947828,2026-05,,,1.0,0
1040521462266947828,2026-06,,,1.0,0
1040521462266947828,2026-07,,,1.0,0
1040521462266947828,2026-08,,,1.0,0
1040521462266947828,2026-09,,,1.0,0
1040521462266947828,2026-10,,,1.0,0
1043729993196876337,2025-10,128.75,100.0,1.0,0
1043729993196876337,2025-11,104.5,100.0,1.0,0
1043729993196876337,2025-12,103.87,100.0,1.0,0
1043729993196876337,2026-01,89.11,100.0,0.06,29
1043729993196876337,2026-02,88.64,100.0,0.0,28
1043729993196876337,2026-03,88.29,100.0,0.0,31
1043729993196876337,2026-04,104.0,100.0,0.2,24
1043729993196876337,2026-05,104.84,100.0,1.0,0
1043729993196876337,2026-06,104.0,100.0,1.0,0
1043729993196876337,2026-07,104.35,100.0,1.0,0
1043729993196876337,2026-08,130.44,100.0,1.0,0
1043729993196876337,2026-09,130.0,100.0,1.0,0
1043729993196876337,2026-10,130.77,100.0,1.0,0
1044439437877833867,2025-10,215.01,167.0,0.2,4
1044439437877833867,2025-11,174.52,167.0,0.6,12
1044439437877833867,2025-12,173.46,167.0,0.19,25
1044439437877833867,2026-01,148.82,167.0,0.0,31
1044439437877833867,2026-02,148.03,167.0,0.0,28
1044439437877833867,2026-03,147.44,167.0,0.0,31
1044439437877833867,2026-04,173.68,167.0,0.0,30
1044439437877833867,2026-05,175.08,167.0,0.19,25
1044439437877833867,2026-06,173.68,167.0,0.0,30
1044439437877833867,2026-07,174.27,167.0,0.26,23
1044439437877833867,2026-08,217.84,167.0,1.0,0
1044439437877833867,2026-09,217.1,167.0,1.0,0
1044439437877833867,2026-10,218.38,167.0,1.0,0
1045078571216603276,2025-10,203.42,158.0,1.0,0
1045078571216603276,2025-11,165.11,158.0,1.0,0
1045078571216603276,2025-12,164.12,158.0,1.0,0
1045078571216603276,2026-01,140.8,158.0,1.0,0
1045078571216603276,2026-02,140.05,158.0,1.0,0
1045078571216603276,2026-03,139.5,158.0,1.0,0
1045078571216603276,2026-04,164.32,158.0,1.0,0
1045078571216603276,2026-05,165.65,158.0,1.0,0
1045078571216603276,2026-06,164.32,158.0,1.0,0
1045078571216603276,2026-07,164.88,158.0,1.0,0
1045078571216603276,2026-08,206.1,158.0,0.84,5
1045078571216603276,2026-09,205.4,158.0,0.0,30
1045078571216603276,2026-10,206.61,158.0,0.0,26
1049424243347190680,2025-10,180.25,140.0,0.0,5
1049424243347190680,2025-11,146.3,140.0,0.0,30
1049424243347190680,2025-12,145.42,140.0,0.0,31
1049424243347190680,2026-01,124.76,140.0,0.0,31
1049424243347190680,2026-02,124.1,140.0,0.0,28
1049424243347190680,2026-03,123.61,140.0,0.0,31
1049424243347190680,2026-04,145.6,140.0,0.0,30
1049424243347190680,2026-05,146.77,140.0,0.0,31
1049424243347190680,2026-06,145.6,140.0,0.0,30
1049424243347190680,2026-07,146.1,140.0,0.26,23
1049424243347190680,2026-08,182.62,140.0,1.0,0
1049424243347190680,2026-09,182.0,140.0,1.0,0
1049424243347190680,2026-10,183.08,140.0,1.0,0
1049526592959514923,2025-10,173.81,135.0,0.0,5
1049526592959514923,2025-11,141.07,135.0,0.0,30
1049526592959514923,2025-12,140.23,135.0,0.0,31
1049526592959514923,2026-01,120.3,135.0,0.23,24
1049526592959514923,2026-02,119.67,135.0,1.0,0
1049526592959514923,2026-03,119.19,135.0,1.0,0
1049526592959514923,2026-04,140.4,135.0,1.0,0
1049526592959514923,2026-05,141.53,135.0,1.0,0
1049526592959514923,2026-06,140.4,135.0,1.0,0
1049526592959514923,2026-07,140.88,135.0,1.0,0
1049526592959514923,2026-08,176.1,135.0,1.0,0
1049526592959514923,2026-09,175.5,135.0,1.0,0
1049526592959514923,2026-10,176.54,135.0,1.0,0
1049602914569456426,2025-10,99.14,77.0,1.0,0
1049602914569456426,2025-11,80.46,77.0,0.47,16
1049602914569456426,2025-12,79.98,77.0,0.0,31
1049602914569456426,2026-01,68.62,77.0,0.0,31
1049602914569456426,2026-02,68.26,77.0,0.0,28
1049602914569456426,2026-03,67.98,77.0,0.0,31
1049602914569456426,2026-04,80.08,77.0,0.0,30
1049602914569456426,2026-05,80.73,77.0,0.0,31
1049602914569456426,2026-06,80.08,77.0,0.0,30
1049602914569456426,2026-07,80.35,77.0,0.0,31
1049602914569456426,2026-08,100.44,77.0,0.0,31
1049602914569456426,2026-09,100.1,77.0,0.0,30
1049602914569456426,2026-10,100.69,77.0,0.0,26
1058790575148981279,2025-10,239.48,186.0,0.6,2
1058790575148981279,2025-11,194.37,186.0,0.37,19
1058790575148981279,2025-12,193.2,186.0,0.0,31
1058790575148981279,2026-01,165.75,186.0,0.0,31
1058790575148981279,2026-02,164.87,186.0,0.0,28
1058790575148981279,2026-03,164.22,186.0,0.0,31
1058790575148981279,2026-04,193.44,186.0,0.0,30
1058790575148981279,2026-05,195.0,186.0,0.1,28
1058790575148981279,2026-06,193.44,186.0,0.0,30
1058790575148981279,2026-07,194.1,186.0,0.0,31
1058790575148981279,2026-08,242.63,186.0,0.0,31
1058790575148981279,2026-09,241.8,186.0,0.0,30
1058790575148981279,2026-10,243.23,186.0,0.0,26
1060086073416700000,2025-10,222.74,173.0,1.0,0
1060086073416700000,2025-11,180.78,173.0,0.87,4
1060086073416700000,2025-12,179.7,173.0,0.19,25
1060086073416700000,2026-01,154.17,173.0,0.0,31
1060086073416700000,2026-02,153.35,173.0,0.0,28
1060086073416700000,2026-03,152.74,173.0,0.0,31
1060086073416700000,2026-04,179.92,173.0,0.0,30
1060086073416700000,2026-05,181.37,173.0,0.19,25
1060086073416700000,2026-06,179.92,173.0,0.1,27
1060086073416700000,2026-07,180.53,173.0,0.26,23
1060086073416700000,2026-08,225.67,173.0,1.0,0
1060086073416700000,2026-09,224.9,173.0,1.0,0
1060086073416700000,2026-10,226.23,173.0,1.0,0
1062304117439172699,2025-10,69.52,54.0,1.0,0
1062304117439172699,2025-11,56.43,54.0,0.93,2
1062304117439172699,2025-12,56.09,54.0,0.0,31
1062304117439172699,2026-01,48.12,54.0,0.0,31
1062304117439172699,2026-02,47.87,54.0,0.0,28
1062304117439172699,2026-03,47.68,54.0,0.0,31
1062304117439172699,2026-04,56.16,54.0,0.0,30
1062304117439172699,2026-05,56.61,54.0,0.0,31
1062304117439172699,2026-06,56.16,54.0,0.0,30
1062304117439172699,2026-07,56.35,54.0,0.26,23
1062304117439172699,2026-08,70.44,54.0,1.0,0
1062304117439172699,2026-09,70.2,54.0,1.0,0
1062304117439172699,2026-10,70.61,54.0,1.0,0
1063811792288854209,2025-10,302.56,235.0,1.0,0
1063811792288854209,2025-11,245.58,235.0,0.9,3
1063811792288854209,2025-12,244.1,235.0,0.0,31
1063811792288854209,2026-01,209.41,235.0,1.0,0
1063811792288854209,2026-02,208.31,235.0,1.0,0
1063811792288854209,2026-03,207.48,235.0,1.0,0
1063811792288854209,2026-04,244.4,235.0,1.0,0
1063811792288854209,2026-05,246.37,235.0,1.0,0
1063811792288854209,2026-06,244.4,235.0,1.0,0
1063811792288854209,2026-07,245.23,235.0,1.0,0
1063811792288854209,2026-08,306.54,235.0,1.0,0
1063811792288854209,2026-09,305.5,235.0,1.0,0
1063811792288854209,2026-10,307.31,235.0,1.0,0
1065950314171072677,2025-10,151.92,118.0,1.0,0
1065950314171072677,2025-11,123.31,118.0,0.1,27
1065950314171072677,2025-12,122.57,118.0,0.0,31
1065950314171072677,2026-01,105.15,118.0,0.23,24
1065950314171072677,2026-02,104.6,118.0,1.0,0
1065950314171072677,2026-03,104.18,118.0,1.0,0
1065950314171072677,2026-04,122.72,118.0,1.0,0
1065950314171072677,2026-05,123.71,118.0,1.0,0
1065950314171072677,2026-06,122.72,118.0,1.0,0
1065950314171072677,2026-07,123.14,118.0,1.0,0
1065950314171072677,2026-08,153.92,118.0,1.0,0
1065950314171072677,2026-09,153.4,118.0,1.0,0
1065950314171072677,2026-10,154.31,118.0,1.0,0
1069123986654744941,2025-10,95.28,74.0,0.6,2
1069123986654744941,2025-11,77.33,74.0,0.43,17
1069123986654744941,2025-12,76.86,74.0,0.35,20
1069123986654744941,2026-01,65.94,74.0,0.0,31
1069123986654744941,2026-02,65.59,74.0,0.0,28
1069123986654744941,2026-03,65.33,74.0,0.0,31
1069123986654744941,2026-04,76.96,74.0,0.0,30
1069123986654744941,2026-05,77.58,74.0,0.16,26
1069123986654744941,2026-06,76.96,74.0,0.17,25
1069123986654744941,2026-07,77.22,74.0,0.1,28
1069123986654744941,2026-08,96.53,74.0,0.0,31
1069123986654744941,2026-09,96.2,74.0,0.07,28
1069123986654744941,2026-10,96.77,74.0,0.0,26
1070293568337747118,2025-10,113.3,88.0,0.0,5
1070293568337747118,2025-11,91.96,88.0,0.0,30
1070293568337747118,2025-12,91.41,88.0,0.0,31
1070293568337747118,2026-01,78.42,88.0,0.0,31
1070293568337747118,2026-02,78.01,88.0,0.0,28
1070293568337747118,2026-03,77.7,88.0,0.0,31
1070293568337747118,2026-04,91.52,88.0,0.2,24
1070293568337747118,2026-05,92.26,88.0,1.0,0
1070293568337747118,2026-06,91.52,88.0,1.0,0
1070293568337747118,2026-07,91.83,88.0,1.0,0
1070293568337747118,2026-08,114.79,88.0,1.0,0
1070293568337747118,2026-09,114.4,88.0,1.0,0
1070293568337747118,2026-10,115.08,88.0,1.0,0
1070293638231636971,2025-10,113.3,88.0,0.0,5
1070293638231636971,2025-11,91.96,88.0,0.0,30
1070293638231636971,2025-12,91.41,88.0,0.0,31
1070293638231636971,2026-01,78.42,88.0,0.0,31
1070293638231636971,2026-02,78.01,88.0,0.0,28
1070293638231636971,2026-03,77.7,88.0,0.0,31
1070293638231636971,2026-04,91.52,88.0,0.2,24
1070293638231636971,2026-05,92.26,88.0,1.0,0
1070293638231636971,2026-06,91.52,88.0,1.0,0
1070293638231636971,2026-07,91.83,88.0,1.0,0
1070293638231636971,2026-08,114.79,88.0,1.0,0
1070293638231636971,2026-09,114.4,88.0,1.0,0
1070293638231636971,2026-10,115.08,88.0,1.0,0
1080833875506859507,2025-10,,,1.0,0
1080833875506859507,2025-11,,,1.0,0
1080833875506859507,2025-12,,,1.0,0
1080833875506859507,2026-01,,,1.0,0
1080833875506859507,2026-02,,,1.0,0
1080833875506859507,2026-03,,,1.0,0
1080833875506859507,2026-04,,,1.0,0
1080833875506859507,2026-05,,,1.0,0
1080833875506859507,2026-06,,,1.0,0
1080833875506859507,2026-07,,,1.0,0
1080833875506859507,2026-08,,,1.0,0
1080833875506859507,2026-09,,,1.0,0
1080833875506859507,2026-10,,,1.0,0
1081730379305845865,2025-10,90.12,70.0,1.0,0
1081730379305845865,2025-11,73.15,70.0,0.33,20
1081730379305845865,2025-12,72.71,70.0,0.0,31
1081730379305845865,2026-01,62.38,70.0,0.0,31
1081730379305845865,2026-02,62.05,70.0,0.0,28
1081730379305845865,2026-03,61.8,70.0,0.0,31
1081730379305845865,2026-04,72.8,70.0,0.0,30
1081730379305845865,2026-05,73.39,70.0,0.0,31
1081730379305845865,2026-06,72.8,70.0,0.0,30
1081730379305845865,2026-07,73.05,70.0,0.0,31
1081730379305845865,2026-08,91.31,70.0,0.0,31
1081730379305845865,2026-09,91.0,70.0,0.0,30
1081730379305845865,2026-10,91.54,70.0,0.0,26
1081784836645830888,2025-10,321.88,250.0,0.2,4
1081784836645830888,2025-11,261.25,250.0,0.17,25
1081784836645830888,2025-12,259.68,250.0,0.19,25
1081784836645830888,2026-01,222.78,250.0,0.0,31
1081784836645830888,2026-02,221.61,250.0,0.0,28
1081784836645830888,2026-03,220.73,250.0,0.0,31
1081784836645830888,2026-04,260.0,250.0,0.0,30
1081784836645830888,2026-05,262.1,250.0,0.16,26
1081784836645830888,2026-06,260.0,250.0,0.3,21
1081784836645830888,2026-07,260.89,250.0,0.0,31
1081784836645830888,2026-08,326.11,250.0,0.0,31
1081784836645830888,2026-09,325.0,250.0,0.0,30
1081784836645830888,2026-10,326.92,250.0,0.0,26
1084422182151071509,2025-10,119.74,93.0,1.0,0
1084422182151071509,2025-11,97.18,93.0,1.0,0
1084422182151071509,2025-12,96.6,93.0,0.61,12
1084422182151071509,2026-01,82.88,93.0,0.0,31
1084422182151071509,2026-02,82.44,93.0,0.57,12
1084422182151071509,2026-03,82.11,93.0,0.71,9
1084422182151071509,2026-04,96.72,93.0,0.6,12
1084422182151071509,2026-05,97.5,93.0,0.0,31
1084422182151071509,2026-06,96.72,93.0,0.0,30
1084422182151071509,2026-07,97.05,93.0,0.26,23
1084422182151071509,2026-08,121.31,93.0,1.0,0
1084422182151071509,2026-09,120.9,93.0,1.0,0
1084422182151071509,2026-10,121.62,93.0,1.0,0
1084425399164002372,2025-10,119.74,93.0,1.0,0
1084425399164002372,2025-11,97.18,93.0,1.0,0
1084425399164002372,2025-12,96.6,93.0,0.61,12
1084425399164002372,2026-01,82.88,93.0,0.68,10
1084425399164002372,2026-02,82.44,93.0,1.0,0
1084425399164002372,2026-03,82.11,93.0,1.0,0
1084425399164002372,2026-04,96.72,93.0,1.0,0
1084425399164002372,2026-05,97.5,93.0,0.29,22
1084425399164002372,2026-06,96.72,93.0,0.0,30
1084425399164002372,2026-07,97.05,93.0,0.0,31
1084425399164002372,2026-08,121.31,93.0,0.0,31
1084425399164002372,2026-09,120.9,93.0,0.0,30
1084425399164002372,2026-10,121.62,93.0,0.0,26
1086250290987237386,2025-10,262.65,204.0,0.2,4
1086250290987237386,2025-11,213.18,204.0,0.47,16
1086250290987237386,2025-12,211.9,204.0,0.1,28
1086250290987237386,2026-01,181.79,204.0,0.1,28
1086250290987237386,2026-02,180.83,204.0,0.21,22
1086250290987237386,2026-03,180.11,204.0,0.13,27
1086250290987237386,2026-04,212.16,204.0,0.1,27
1086250290987237386,2026-05,213.87,204.0,0.23,24
1086250290987237386,2026-06,212.16,204.0,0.17,25
1086250290987237386,2026-07,212.88,204.0,0.42,18
1086250290987237386,2026-08,266.1,204.0,0.1,28
1086250290987237386,2026-09,265.2,204.0,0.17,25
1086250290987237386,2026-10,266.77,204.0,0.19,21
1087712634366815282,2025-10,359.21,279.0,1.0,0
1087712634366815282,2025-11,291.56,279.0,1.0,0
1087712634366815282,2025-12,289.8,279.0,1.0,0
1087712634366815282,2026-01,248.62,279.0,0.23,24
1087712634366815282,2026-02,247.31,279.0,1.0,0
1087712634366815282,2026-03,246.33,279.0,1.0,0
1087712634366815282,2026-04,290.16,279.0,1.0,0
1087712634366815282,2026-05,292.5,279.0,1.0,0
1087712634366815282,2026-06,290.16,279.0,1.0,0
1087712634366815282,2026-07,291.15,279.0,1.0,0
1087712634366815282,2026-08,363.94,279.0,1.0,0
1087712634366815282,2026-09,362.7,279.0,1.0,0
1087712634366815282,2026-10,364.85,279.0,1.0,0
1090625669075008789,2025-10,,,1.0,0
1090625669075008789,2025-11,,,1.0,0
1090625669075008789,2025-12,,,1.0,0
1090625669075008789,2026-01,,,1.0,0
1090625669075008789,2026-02,,,1.0,0
1090625669075008789,2026-03,,,1.0,0
1090625669075008789,2026-04,,,1.0,0
1090625669075008789,2026-05,,,1.0,0
1090625669075008789,2026-06,,,1.0,0
1090625669075008789,2026-07,,,1.0,0
1090625669075008789,2026-08,,,1.0,0
1090625669075008789,2026-09,,,1.0,0
1090625669075008789,2026-10,,,1.0,0
1092332793373599781,2025-10,383.68,298.0,1.0,0
1092332793373599781,2025-11,311.41,298.0,1.0,0
1092332793373599781,2025-12,309.54,298.0,0.03,30
1092332793373599781,2026-01,265.55,298.0,0.0,31
1092332793373599781,2026-02,264.15,298.0,0.0,28
1092332793373599781,2026-03,263.1,298.0,0.0,31
1092332793373599781,2026-04,309.92,298.0,0.0,30
1092332793373599781,2026-05,312.42,298.0,0.0,31
1092332793373599781,2026-06,309.92,298.0,0.0,30
1092332793373599781,2026-07,310.98,298.0,0.0,31
1092332793373599781,2026-08,388.72,298.0,0.0,31
1092332793373599781,2026-09,387.4,298.0,0.0,30
1092332793373599781,2026-10,389.69,298.0,0.0,26
1093365214492569345,2025-10,121.02,94.0,0.4,3
1093365214492569345,2025-11,98.23,94.0,0.0,30
1093365214492569345,2025-12,97.64,94.0,0.0,31
1093365214492569345,2026-01,83.76,94.0,0.0,31
1093365214492569345,2026-02,83.32,94.0,0.0,28
1093365214492569345,2026-03,82.99,94.0,0.1,28
1093365214492569345,2026-04,97.76,94.0,1.0,0
1093365214492569345,2026-05,98.55,94.0,1.0,0
1093365214492569345,2026-06,97.76,94.0,1.0,0
1093365214492569345,2026-07,98.09,94.0,1.0,0
1093365214492569345,2026-08,122.62,94.0,1.0,0
1093365214492569345,2026-09,122.2,94.0,1.0,0
1093365214492569345,2026-10,122.92,94.0,1.0,0
1094148261271282497,2025-10,103.0,80.0,1.0,0
1094148261271282497,2025-11,83.6,80.0,0.63,11
1094148261271282497,2025-12,83.1,80.0,0.26,23
1094148261271282497,2026-01,71.29,80.0,0.0,31
1094148261271282497,2026-02,70.91,80.0,0.0,28
1094148261271282497,2026-03,70.63,80.0,0.0,31
1094148261271282497,2026-04,83.2,80.0,0.0,30
1094148261271282497,2026-05,83.87,80.0,0.0,31
1094148261271282497,2026-06,83.2,80.0,0.0,30
1094148261271282497,2026-07,83.48,80.0,0.0,31
1094148261271282497,2026-08,104.35,80.0,0.0,31
1094148261271282497,2026-09,104.0,80.0,0.0,30
1094148261271282497,2026-10,104.62,80.0,0.0,26
1094153643949217116,2025-10,144.2,112.0,1.0,0
1094153643949217116,2025-11,117.04,112.0,1.0,0
1094153643949217116,2025-12,116.34,112.0,1.0,0
1094153643949217116,2026-01,99.81,112.0,1.0,0
1094153643949217116,2026-02,99.28,112.0,0.21,22
1094153643949217116,2026-03,98.89,112.0,0.0,31
1094153643949217116,2026-04,116.48,112.0,0.0,30
1094153643949217116,2026-05,117.42,112.0,0.0,31
1094153643949217116,2026-06,116.48,112.0,0.0,30
1094153643949217116,2026-07,116.88,112.0,0.0,31
1094153643949217116,2026-08,146.1,112.0,0.0,31
1094153643949217116,2026-09,145.6,112.0,0.0,30
1094153643949217116,2026-10,146.46,112.0,0.0,26
1094156637622971254,2025-10,103.0,80.0,0.2,4
1094156637622971254,2025-11,83.6,80.0,0.0,30
1094156637622971254,2025-12,83.1,80.0,0.0,31
1094156637622971254,2026-01,71.29,80.0,0.0,31
1094156637622971254,2026-02,70.91,80.0,0.0,28
1094156637622971254,2026-03,70.63,80.0,0.0,31
1094156637622971254,2026-04,83.2,80.0,0.0,30
1094156637622971254,2026-05,83.87,80.0,0.0,31
1094156637622971254,2026-06,83.2,80.0,0.0,30
1094156637622971254,2026-07,83.48,80.0,0.0,31
1094156637622971254,2026-08,104.35,80.0,0.0,31
1094156637622971254,2026-09,104.0,80.0,0.0,30
1094156637622971254,2026-10,104.62,80.0,0.0,26
1094159030042514107,2025-10,127.46,99.0,0.2,4
1094159030042514107,2025-11,103.46,99.0,0.0,30
1094159030042514107,2025-12,102.83,99.0,0.0,31
1094159030042514107,2026-01,88.22,99.0,0.0,31
1094159030042514107,2026-02,87.76,99.0,0.0,28
1094159030042514107,2026-03,87.41,99.0,0.0,31
1094159030042514107,2026-04,102.96,99.0,0.0,30
1094159030042514107,2026-05,103.79,99.0,0.0,31
1094159030042514107,2026-06,102.96,99.0,0.0,30
1094159030042514107,2026-07,103.31,99.0,0.0,31
1094159030042514107,2026-08,129.14,99.0,0.0,31
1094159030042514107,2026-09,128.7,99.0,0.0,30
1094159030042514107,2026-10,129.46,99.0,0.0,26
1094161726980583689,2025-10,118.45,92.0,0.4,3
1094161726980583689,2025-11,96.14,92.0,0.07,28
1094161726980583689,2025-12,95.56,92.0,0.0,31
1094161726980583689,2026-01,81.98,92.0,0.0,31
1094161726980583689,2026-02,81.55,92.0,0.0,28
1094161726980583689,2026-03,81.23,92.0,0.0,31
1094161726980583689,2026-04,95.68,92.0,0.0,30
1094161726980583689,2026-05,96.45,92.0,0.0,31
1094161726980583689,2026-06,95.68,92.0,0.0,30
1094161726980583689,2026-07,96.01,92.0,0.0,31
1094161726980583689,2026-08,120.01,92.0,0.0,31
1094161726980583689,2026-09,119.6,92.0,0.0,30
1094161726980583689,2026-10,120.31,92.0,0.0,26
1094339179675642557,2025-10,115.87,90.0,1.0,0
1094339179675642557,2025-11,94.05,90.0,0.0,30
1094339179675642557,2025-12,93.48,90.0,0.0,31
1094339179675642557,2026-01,80.2,90.0,0.0,31
1094339179675642557,2026-02,79.78,90.0,0.0,28
1094339179675642557,2026-03,79.46,90.0,0.0,31
1094339179675642557,2026-04,93.6,90.0,0.0,30
1094339179675642557,2026-05,94.35,90.0,0.0,31
1094339179675642557,2026-06,93.6,90.0,0.0,30
1094339179675642557,2026-07,93.92,90.0,0.26,23
1094339179675642557,2026-08,117.4,90.0,1.0,0
1094339179675642557,2026-09,117.0,90.0,1.0,0
1094339179675642557,2026-10,117.69,90.0,1.0,0
1095274761485035794,2025-10,168.66,131.0,1.0,0
1095274761485035794,2025-11,136.9,131.0,0.87,4
1095274761485035794,2025-12,136.07,131.0,0.55,14
1095274761485035794,2026-01,116.74,131.0,0.1,28
1095274761485035794,2026-02,116.12,131.0,0.0,28
1095274761485035794,2026-03,115.66,131.0,0.06,29
1095274761485035794,2026-04,136.24,131.0,0.0,30
1095274761485035794,2026-05,137.34,131.0,0.32,21
1095274761485035794,2026-06,136.24,131.0,0.1,27
1095274761485035794,2026-07,136.7,131.0,0.0,31
1095274761485035794,2026-08,170.88,131.0,0.0,31
1095274761485035794,2026-09,170.3,131.0,0.0,30
1095274761485035794,2026-10,171.31,131.0,0.0,26
1099936800743844739,2025-10,87.55,68.0,1.0,0
1099936800743844739,2025-11,71.06,68.0,0.73,8
1099936800743844739,2025-12,70.63,68.0,0.0,31
1099936800743844739,2026-01,60.6,68.0,0.0,31
1099936800743844739,2026-02,60.28,68.0,0.0,28
1099936800743844739,2026-03,60.04,68.0,0.0,31
1099936800743844739,2026-04,70.72,68.0,0.0,30
1099936800743844739,2026-05,71.29,68.0,0.0,31
1099936800743844739,2026-06,70.72,68.0,0.0,30
1099936800743844739,2026-07,70.96,68.0,0.26,23
1099936800743844739,2026-08,88.7,68.0,1.0,0
1099936800743844739,2026-09,88.4,68.0,1.0,0
1099936800743844739,2026-10,88.92,68.0,1.0,0
1104313189287284322,2025-10,108.15,84.0,0.2,4
1104313189287284322,2025-11,87.78,84.0,0.0,30
1104313189287284322,2025-12,87.25,84.0,0.13,27
1104313189287284322,2026-01,74.85,84.0,0.06,29
1104313189287284322,2026-02,74.46,84.0,0.0,28
1104313189287284322,2026-03,74.16,84.0,0.0,31
1104313189287284322,2026-04,87.36,84.0,0.0,30
1104313189287284322,2026-05,88.06,84.0,0.0,31
1104313189287284322,2026-06,87.36,84.0,0.0,30
1104313189287284322,2026-07,87.66,84.0,0.26,23
1104313189287284322,2026-08,109.57,84.0,1.0,0
1104313189287284322,2026-09,109.2,84.0,1.0,0
1104313189287284322,2026-10,109.85,84.0,1.0,0
1104653172216130984,2025-10,173.81,135.0,1.0,0
1104653172216130984,2025-11,141.07,135.0,1.0,0
1104653172216130984,2025-12,140.23,135.0,1.0,0
1104653172216130984,2026-01,120.3,135.0,1.0,0
1104653172216130984,2026-02,119.67,135.0,1.0,0
1104653172216130984,2026-03,119.19,135.0,1.0,0
1104653172216130984,2026-04,140.4,135.0,0.83,5
1104653172216130984,2026-05,141.53,135.0,0.0,31
1104653172216130984,2026-06,140.4,135.0,0.0,30
1104653172216130984,2026-07,140.88,135.0,0.26,23
1104653172216130984,2026-08,176.1,135.0,1.0,0
1104653172216130984,2026-09,175.5,135.0,1.0,0
1104653172216130984,2026-10,176.54,135.0,1.0,0
1104970766040489845,2025-10,162.22,126.0,1.0,0
1104970766040489845,2025-11,131.67,126.0,0.43,17
1104970766040489845,2025-12,130.88,126.0,0.61,12
1104970766040489845,2026-01,112.28,126.0,0.1,28
1104970766040489845,2026-02,111.69,126.0,0.0,28
1104970766040489845,2026-03,111.24,126.0,0.0,31
1104970766040489845,2026-04,131.04,126.0,0.2,24
1104970766040489845,2026-05,132.1,126.0,1.0,0
1104970766040489845,2026-06,131.04,126.0,1.0,0
1104970766040489845,2026-07,131.49,126.0,1.0,0
1104970766040489845,2026-08,164.36,126.0,1.0,0
1104970766040489845,2026-09,163.8,126.0,1.0,0
1104970766040489845,2026-10,164.77,126.0,1.0,0
1105381340489564360,2025-10,51.5,40.0,0.8,1
1105381340489564360,2025-11,41.8,40.0,0.97,1
1105381340489564360,2025-12,41.55,40.0,0.16,26
1105381340489564360,2026-01,35.65,40.0,0.0,31
1105381340489564360,2026-02,35.46,40.0,0.0,28
1105381340489564360,2026-03,35.32,40.0,0.0,31
1105381340489564360,2026-04,41.6,40.0,0.0,30
1105381340489564360,2026-05,41.94,40.0,0.0,31
1105381340489564360,2026-06,41.6,40.0,0.0,30
1105381340489564360,2026-07,41.74,40.0,0.26,23
1105381340489564360,2026-08,52.18,40.0,1.0,0
1105381340489564360,2026-09,52.0,40.0,1.0,0
1105381340489564360,2026-10,52.31,40.0,1.0,0
1105931001462173117,2025-10,139.05,108.0,0.4,3
1105931001462173117,2025-11,112.86,108.0,0.2,24
1105931001462173117,2025-12,112.18,108.0,0.0,31
1105931001462173117,2026-01,96.24,108.0,0.0,31
1105931001462173117,2026-02,95.73,108.0,0.0,28
1105931001462173117,2026-03,95.35,108.0,0.0,31
1105931001462173117,2026-04,112.32,108.0,0.0,30
1105931001462173117,2026-05,113.23,108.0,0.16,26
1105931001462173117,2026-06,112.32,108.0,0.0,30
1105931001462173117,2026-07,112.7,108.0,0.0,31
1105931001462173117,2026-08,140.88,108.0,0.0,31
1105931001462173117,2026-09,140.4,108.0,0.0,30
1105931001462173117,2026-10,141.23,108.0,0.0,26
1106034657449956503,2025-10,157.07,122.0,1.0,0
1106034657449956503,2025-11,127.49,122.0,0.23,23
1106034657449956503,2025-12,126.72,122.0,0.0,31
1106034657449956503,2026-01,108.72,122.0,0.0,31
1106034657449956503,2026-02,108.14,122.0,0.0,28
1106034657449956503,2026-03,107.71,122.0,0.0,31
1106034657449956503,2026-04,126.88,122.0,0.0,30
1106034657449956503,2026-05,127.9,122.0,0.0,31
1106034657449956503,2026-06,126.88,122.0,0.0,30
1106034657449956503,2026-07,127.31,122.0,0.0,31
1106034657449956503,2026-08,159.14,122.0,0.0,31
1106034657449956503,2026-09,158.6,122.0,0.0,30
1106034657449956503,2026-10,159.54,122.0,0.0,26
1106452937207072601,2025-10,135.19,105.0,0.4,3
1106452937207072601,2025-11,109.72,105.0,0.27,22
1106452937207072601,2025-12,109.06,105.0,0.0,31
1106452937207072601,2026-01,93.57,105.0,0.0,31
1106452937207072601,2026-02,93.08,105.0,0.0,28
1106452937207072601,2026-03,92.71,105.0,0.0,31
1106452937207072601,2026-04,109.2,105.0,0.0,30
1106452937207072601,2026-05,110.08,105.0,0.0,31
1106452937207072601,2026-06,109.2,105.0,0.13,26
1106452937207072601,2026-07,109.57,105.0,0.0,31
1106452937207072601,2026-08,136.97,105.0,0.0,31
1106452937207072601,2026-09,136.5,105.0,0.0,30
1106452937207072601,2026-10,137.31,105.0,0.0,26
